protocol,fold,method,key,value
lolo,2,ordinal_corridor,selected_C,1.0
lolo,2,ordinal_corridor,cv_scores,"{(8, 0.1): 6.790767246252319, (8, 1.0): 6.827444134516219, (8, 10.0): 6.938440058616863, (12, 0.1): 5.635142917019929, (12, 1.0): 5.590359696958026, (12, 10.0): 5.640642555393613}"
lolo,2,ordinal_corridor,n_degenerate_thresholds,0
lolo,3,ordinal_corridor,selected_m,12
lolo,3,ordinal_corridor,selected_C,1.0
lolo,3,ordinal_corridor,cv_scores,"{(8, 0.1): 6.828607728772317, (8, 1.0): 6.864733332948438, (8, 10.0): 6.982963437669686, (12, 0.1): 5.678716410502113, (12, 1.0): 5.629988714071172, (12, 10.0): 5.67597583827097}"
lolo,3,ordinal_corridor,n_degenerate_thresholds,0
lolo,4,ordinal_corridor,selected_m,12
lolo,4,ordinal_corridor,selected_C,1.0
lolo,4,ordinal_corridor,cv_scores,"{(8, 0.1): 6.869111471267789, (8, 1.0): 6.900962358402156, (8, 10.0): 7.016824055815114, (12, 0.1): 5.713708645161795, (12, 1.0): 5.663248220502251, (12, 10.0): 5.708187096141867}"
lolo,4,ordinal_corridor,n_degenerate_thresholds,0
lolo,5,ordinal_corridor,selected_m,12
lolo,5,ordinal_corridor,selected_C,1.0
lolo,5,ordinal_corridor,cv_scores,"{(8, 0.1): 6.900732582881694, (8, 1.0): 6.940757001375368, (8, 10.0): 7.063591378895362, (12, 0.1): 5.742210580755397, (12, 1.0): 5.698281852195758, (12, 10.0): 5.744469528953685}"
lolo,5,ordinal_corridor,n_degenerate_thresholds,0
lolo,6,ordinal_corridor,selected_m,12
lolo,6,ordinal_corridor,selected_C,1.0
lolo,6,ordinal_corridor,cv_scores,"{(8, 0.1): 6.931719666014759, (8, 1.0): 6.96511500280877, (8, 10.0): 7.091044470461454, (12, 0.1): 5.707493582349564, (12, 1.0): 5.672320956844699, (12, 10.0): 5.747300455821515}"
lolo,6,ordinal_corridor,n_degenerate_thresholds,0
lolo,7,ordinal_corridor,selected_m,12
lolo,7,ordinal_corridor,selected_C,1.0
lolo,7,ordinal_corridor,cv_scores,"{(8, 0.1): 6.9806172823789, (8, 1.0): 7.025153720265817, (8, 10.0): 7.1493244504364855, (12, 0.1): 5.606151349787998, (12, 1.0): 5.579486291460008, (12, 10.0): 5.675698184556516}"
lolo,7,ordinal_corridor,n_degenerate_thresholds,0
lolo,8,ordinal_corridor,selected_m,12
lolo,8,ordinal_corridor,selected_C,1.0
lolo,8,ordinal_corridor,cv_scores,"{(8, 0.1): 6.977915486401706, (8, 1.0): 7.019108633007451, (8, 10.0): 7.139938037544211, (12, 0.1): 5.579316383741382, (12, 1.0): 5.546855180684078, (12, 10.0): 5.647344883104981}"
lolo,8,ordinal_corridor,n_degenerate_thresholds,0
lolo,9,ordinal_corridor,selected_m,12
lolo,9,ordinal_corridor,selected_C,1.0
lolo,9,ordinal_corridor,cv_scores,"{(8, 0.1): 6.822941366593648, (8, 1.0): 6.899092285122134, (8, 10.0): 7.021408766234867, (12, 0.1): 5.65519037271346, (12, 1.0): 5.62033440179575, (12, 10.0): 5.700963514813866}"
lolo,9,ordinal_corridor,n_degenerate_thresholds,0
lolo,10,ordinal_corridor,selected_m,12
lolo,10,ordinal_corridor,selected_C,1.0
lolo,10,ordinal_corridor,cv_scores,"{(8, 0.1): 6.814120720000206, (8, 1.0): 6.855892849892761, (8, 10.0): 6.97447208928875, (12, 0.1): 5.626363248809195, (12, 1.0): 5.5813535582900435, (12, 10.0): 5.665235266931089}"
lolo,10,ordinal_corridor,n_degenerate_thresholds,0
lolo,11,ordinal_corridor,selected_m,12
lolo,11,ordinal_corridor,selected_C,1.0
lolo,11,ordinal_corridor,cv_scores,"{(8, 0.1): 6.886859649213836, (8, 1.0): 6.960142830809674, (8, 10.0): 7.083841660185501, (12, 0.1): 5.589418050764954, (12, 1.0): 5.5268924506700365, (12, 10.0): 5.6039362954094205}"
lolo,11,ordinal_corridor,n_degenerate_thresholds,0
lolo,12,ordinal_corridor,selected_m,12
lolo,12,ordinal_corridor,selected_C,1.0
lolo,12,ordinal_corridor,cv_scores,"{(8, 0.1): 6.90970213673525, (8, 1.0): 6.98823885073683, (8, 10.0): 7.1201465146523635, (12, 0.1): 5.62767958887111, (12, 1.0): 5.566074225395206, (12, 10.0): 5.64155367547496}"
lolo,12,ordinal_corridor,n_degenerate_thresholds,0
lolo,13,ordinal_corridor,selected_m,12
lolo,13,ordinal_corridor,selected_C,1.0
lolo,13,ordinal_corridor,cv_scores,"{(8, 0.1): 6.9296409701126, (8, 1.0): 7.021701921927872, (8, 10.0): 7.160558453422519, (12, 0.1): 5.621520667300164, (12, 1.0): 5.58407481994902, (12, 10.0): 5.678585663458561}"
lolo,13,ordinal_corridor,n_degenerate_thresholds,0
lolo,14,ordinal_corridor,selected_m,12
lolo,14,ordinal_corridor,selected_C,1.0
lolo,14,ordinal_corridor,cv_scores,"{(8, 0.1): 6.99814493465571, (8, 1.0): 7.064268774029537, (8, 10.0): 7.197125035531422, (12, 0.1): 5.685827425472531, (12, 1.0): 5.637164268293418, (12, 10.0): 5.723097256931427}"
lolo,14,ordinal_corridor,n_degenerate_thresholds,0
lolo,15,ordinal_corridor,selected_m,12
lolo,15,ordinal_corridor,selected_C,1.0
lolo,15,ordinal_corridor,cv_scores,"{(8, 0.1): 6.996997538157998, (8, 1.0): 7.075254226732261, (8, 10.0): 7.201076917843593, (12, 0.1): 5.696900267439636, (12, 1.0): 5.654455346034739, (12, 10.0): 5.740361497109203}"
lolo,15,ordinal_corridor,n_degenerate_thresholds,0
lolo,16,ordinal_corridor,selected_m,12
lolo,16,ordinal_corridor,selected_C,1.0
lolo,16,ordinal_corridor,cv_scores,"{(8, 0.1): 6.866074547140582, (8, 1.0): 6.889605516355214, (8, 10.0): 7.012674029855589, (12, 0.1): 5.655653776353284, (12, 1.0): 5.591520607560454, (12, 10.0): 5.663791719785185}"
lolo,16,ordinal_corridor,n_degenerate_thresholds,0
lolo,17,ordinal_corridor,selected_m,12
lolo,17,ordinal_corridor,selected_C,1.0
lolo,17,ordinal_corridor,cv_scores,"{(8, 0.1): 6.875176036257013, (8, 1.0): 6.875523040728847, (8, 10.0): 6.934227753489652, (12, 0.1): 5.632701388630384, (12, 1.0): 5.5390553584974365, (12, 10.0): 5.5611566436784905}"
lolo,17,ordinal_corridor,n_degenerate_thresholds,0
lolo,18,ordinal_corridor,selected_m,12
lolo,18,ordinal_corridor,selected_C,1.0
lolo,18,ordinal_corridor,cv_scores,"{(8, 0.1): 6.894456971647188, (8, 1.0): 6.836916306539234, (8, 10.0): 6.9637913288931195, (12, 0.1): 5.668719287773308, (12, 1.0): 5.562923654280506, (12, 10.0): 5.645953773248484}"
lolo,18,ordinal_corridor,n_degenerate_thresholds,0
lolo,19,ordinal_corridor,selected_m,12
lolo,19,ordinal_corridor,selected_C,1.0
lolo,19,ordinal_corridor,cv_scores,"{(8, 0.1): 6.9080403574854286, (8, 1.0): 6.961236495112428, (8, 10.0): 7.06804338931999, (12, 0.1): 5.572827095695868, (12, 1.0): 5.465384691667323, (12, 10.0): 5.502365953118875}"
lolo,19,ordinal_corridor,n_degenerate_thresholds,0
lolo,20,ordinal_corridor,selected_m,12
lolo,20,ordinal_corridor,selected_C,1.0
lolo,20,ordinal_corridor,cv_scores,"{(8, 0.1): 6.893779765978277, (8, 1.0): 6.956757137478021, (8, 10.0): 7.070304222352318, (12, 0.1): 5.578270721859876, (12, 1.0): 5.486299503499345, (12, 10.0): 5.522992788903411}"
lolo,20,ordinal_corridor,n_degenerate_thresholds,0
lolo,21,ordinal_corridor,selected_m,12
lolo,21,ordinal_corridor,selected_C,1.0
lolo,21,ordinal_corridor,cv_scores,"{(8, 0.1): 6.911558495305307, (8, 1.0): 7.0053597520684985, (8, 10.0): 7.140886516646072, (12, 0.1): 5.553630223081818, (12, 1.0): 5.463997274990734, (12, 10.0): 5.523368085822699}"
lolo,21,ordinal_corridor,n_degenerate_thresholds,0
lolo,22,ordinal_corridor,selected_m,12
lolo,22,ordinal_corridor,selected_C,1.0
lolo,22,ordinal_corridor,cv_scores,"{(8, 0.1): 6.89912369900381, (8, 1.0): 6.940262931923958, (8, 10.0): 7.056244227436784, (12, 0.1): 5.582817190816667, (12, 1.0): 5.479764350338536, (12, 10.0): 5.533745240549905}"
lolo,22,ordinal_corridor,n_degenerate_thresholds,0
lolo,23,ordinal_corridor,selected_m,12
lolo,23,ordinal_corridor,selected_C,1.0
lolo,23,ordinal_corridor,cv_scores,"{(8, 0.1): 6.840062007429032, (8, 1.0): 6.88273322727164, (8, 10.0): 7.0319506142782755, (12, 0.1): 5.6060895608940005, (12, 1.0): 5.508448732305483, (12, 10.0): 5.557146047907299}"
lolo,23,ordinal_corridor,n_degenerate_thresholds,0
lolo,24,ordinal_corridor,selected_m,12
lolo,24,ordinal_corridor,selected_C,1.0
lolo,24,ordinal_corridor,cv_scores,"{(8, 0.1): 6.897444825821028, (8, 1.0): 6.968132130455368, (8, 10.0): 7.104633887170391, (12, 0.1): 5.621583809130339, (12, 1.0): 5.507701777905842, (12, 10.0): 5.548625051467694}"
lolo,24,ordinal_corridor,n_degenerate_thresholds,0
lolo,25,ordinal_corridor,selected_m,12
lolo,25,ordinal_corridor,selected_C,1.0
lolo,25,ordinal_corridor,cv_scores,"{(8, 0.1): 6.927164610545566, (8, 1.0): 6.975108375257749, (8, 10.0): 7.101566012321163, (12, 0.1): 5.649350818636288, (12, 1.0): 5.529431297244245, (12, 10.0): 5.568260995400713}"
lolo,25,ordinal_corridor,n_degenerate_thresholds,0
lolo,26,ordinal_corridor,selected_m,12
lolo,26,ordinal_corridor,selected_C,1.0
lolo,26,ordinal_corridor,cv_scores,"{(8, 0.1): 6.9442286752846405, (8, 1.0): 6.987383170774097, (8, 10.0): 7.1330178327953675, (12, 0.1): 5.6820716998068175, (12, 1.0): 5.55489842407576, (12, 10.0): 5.568876891098646}"
lolo,26,ordinal_corridor,n_degenerate_thresholds,0
lolo,27,ordinal_corridor,selected_m,12
lolo,27,ordinal_corridor,selected_C,1.0
lolo,27,ordinal_corridor,cv_scores,"{(8, 0.1): 6.8598369021051795, (8, 1.0): 6.878844136860994, (8, 10.0): 7.001213430333791, (12, 0.1): 5.619401482299791, (12, 1.0): 5.505563839781, (12, 10.0): 5.559380445887604}"
lolo,27,ordinal_corridor,n_degenerate_thresholds,0
lolo,28,ordinal_corridor,selected_m,12
lolo,28,ordinal_corridor,selected_C,1.0
lolo,28,ordinal_corridor,cv_scores,"{(8, 0.1): 6.78391015459548, (8, 1.0): 6.778617572608774, (8, 10.0): 6.946050566482134, (12, 0.1): 5.541652245619963, (12, 1.0): 5.406163630373168, (12, 10.0): 5.473491108915086}"
lolo,28,ordinal_corridor,n_degenerate_thresholds,0
lolo,29,ordinal_corridor,selected_m,12
lolo,29,ordinal_corridor,selected_C,1.0
lolo,29,ordinal_corridor,cv_scores,"{(8, 0.1): 6.887827094544792, (8, 1.0): 6.874118833516322, (8, 10.0): 7.028504644945861, (12, 0.1): 5.607146981034137, (12, 1.0): 5.500851780484269, (12, 10.0): 5.542597689845972}"
lolo,29,ordinal_corridor,n_degenerate_thresholds,0
lolo,30,ordinal_corridor,selected_m,12
lolo,30,ordinal_corridor,selected_C,1.0
lolo,30,ordinal_corridor,cv_scores,"{(8, 0.1): 6.880358675491108, (8, 1.0): 6.875971291263483, (8, 10.0): 7.0820663016558605, (12, 0.1): 5.528618004191521, (12, 1.0): 5.356357232885233, (12, 10.0): 5.401808466534704}"
lolo,30,ordinal_corridor,n_degenerate_thresholds,0
lolo,31,ordinal_corridor,selected_m,12
lolo,31,ordinal_corridor,selected_C,1.0
lolo,31,ordinal_corridor,cv_scores,"{(8, 0.1): 6.763639106678465, (8, 1.0): 6.715695816641483, (8, 10.0): 6.859335660109462, (12, 0.1): 5.529487955718931, (12, 1.0): 5.379980704863121, (12, 10.0): 5.427759790751261}"
lolo,31,ordinal_corridor,n_degenerate_thresholds,0
lolo,32,ordinal_corridor,selected_m,12
lolo,32,ordinal_corridor,selected_C,1.0
lolo,32,ordinal_corridor,cv_scores,"{(8, 0.1): 6.714233799596025, (8, 1.0): 6.605847951361788, (8, 10.0): 6.701242954186898, (12, 0.1): 5.454921273775187, (12, 1.0): 5.302897597408212, (12, 10.0): 5.3513216387276765}"
lolo,32,ordinal_corridor,n_degenerate_thresholds,0
lolo,33,ordinal_corridor,selected_m,12
lolo,33,ordinal_corridor,selected_C,1.0
lolo,33,ordinal_corridor,cv_scores,"{(8, 0.1): 6.733954261231611, (8, 1.0): 6.62552794908776, (8, 10.0): 6.717037057137173, (12, 0.1): 5.45857011849129, (12, 1.0): 5.296738288725544, (12, 10.0): 5.352793925467437}"
lolo,33,ordinal_corridor,n_degenerate_thresholds,0
lolo,34,ordinal_corridor,selected_m,12
lolo,34,ordinal_corridor,selected_C,1.0
lolo,34,ordinal_corridor,cv_scores,"{(8, 0.1): 6.677459702937756, (8, 1.0): 6.516759068254414, (8, 10.0): 6.575550392063984, (12, 0.1): 5.489061587993192, (12, 1.0): 5.324948076449237, (12, 10.0): 5.382372679677842}"
lolo,34,ordinal_corridor,n_degenerate_thresholds,0
lolo,35,ordinal_corridor,selected_m,12
lolo,35,ordinal_corridor,selected_C,1.0
lolo,35,ordinal_corridor,cv_scores,"{(8, 0.1): 6.695963150192729, (8, 1.0): 6.568430802750606, (8, 10.0): 6.650850239469023, (12, 0.1): 5.500020220049501, (12, 1.0): 5.373349881264835, (12, 10.0): 5.435278050712709}"
lolo,35,ordinal_corridor,n_degenerate_thresholds,0
lolo,36,ordinal_corridor,selected_m,12
lolo,36,ordinal_corridor,selected_C,1.0
lolo,36,ordinal_corridor,cv_scores,"{(8, 0.1): 6.69100981562122, (8, 1.0): 6.5746764212175774, (8, 10.0): 6.674000707482535, (12, 0.1): 5.3890907577329035, (12, 1.0): 5.215590584044945, (12, 10.0): 5.260332557231683}"
lolo,36,ordinal_corridor,n_degenerate_thresholds,0
lolo,37,ordinal_corridor,selected_m,12
lolo,37,ordinal_corridor,selected_C,1.0
lolo,37,ordinal_corridor,cv_scores,"{(8, 0.1): 6.691361534832867, (8, 1.0): 6.589333361020927, (8, 10.0): 6.689215106667832, (12, 0.1): 5.391424256169085, (12, 1.0): 5.223859224289748, (12, 10.0): 5.261501374908479}"
lolo,37,ordinal_corridor,n_degenerate_thresholds,0
lolo,38,ordinal_corridor,selected_m,12
lolo,38,ordinal_corridor,selected_C,1.0
lolo,38,ordinal_corridor,cv_scores,"{(8, 0.1): 6.698337436793222, (8, 1.0): 6.598115949374428, (8, 10.0): 6.695264316292691, (12, 0.1): 5.427259841248905, (12, 1.0): 5.260841085760761, (12, 10.0): 5.29743710875504}"
lolo,38,ordinal_corridor,n_degenerate_thresholds,0
lolo,39,ordinal_corridor,selected_m,12
lolo,39,ordinal_corridor,selected_C,1.0
lolo,39,ordinal_corridor,cv_scores,"{(8, 0.1): 6.667456867976721, (8, 1.0): 6.568659265617807, (8, 10.0): 6.656278266172519, (12, 0.1): 5.460781614906046, (12, 1.0): 5.2955588800868565, (12, 10.0): 5.332072240911269}"
lolo,39,ordinal_corridor,n_degenerate_thresholds,0
lolo,40,ordinal_corridor,selected_m,12
lolo,40,ordinal_corridor,selected_C,1.0
lolo,40,ordinal_corridor,cv_scores,"{(8, 0.1): 6.586544539930988, (8, 1.0): 6.468315236006749, (8, 10.0): 6.58200784136306, (12, 0.1): 5.423134003109096, (12, 1.0): 5.208498250641251, (12, 10.0): 5.229017306829191}"
lolo,40,ordinal_corridor,n_degenerate_thresholds,0
lolo,41,ordinal_corridor,selected_m,12
lolo,41,ordinal_corridor,selected_C,1.0
lolo,41,ordinal_corridor,cv_scores,"{(8, 0.1): 6.614277985403051, (8, 1.0): 6.48525928315642, (8, 10.0): 6.607335827160587, (12, 0.1): 5.356754380408584, (12, 1.0): 5.084852474613477, (12, 10.0): 5.104648032681459}"
lolo,41,ordinal_corridor,n_degenerate_thresholds,0
lolo,42,ordinal_corridor,selected_m,12
lolo,42,ordinal_corridor,selected_C,1.0
lolo,42,ordinal_corridor,cv_scores,"{(8, 0.1): 6.649469776250576, (8, 1.0): 6.538110158797393, (8, 10.0): 6.6483076788089015, (12, 0.1): 5.365368555323675, (12, 1.0): 5.136171333828517, (12, 10.0): 5.168763021933611}"
lolo,42,ordinal_corridor,n_degenerate_thresholds,0
lolo,43,ordinal_corridor,selected_m,12
lolo,43,ordinal_corridor,selected_C,1.0
lolo,43,ordinal_corridor,cv_scores,"{(8, 0.1): 6.682874200661463, (8, 1.0): 6.590671890504378, (8, 10.0): 6.690717142644754, (12, 0.1): 5.403579699617514, (12, 1.0): 5.1740784326420695, (12, 10.0): 5.2135107257563975}"
lolo,43,ordinal_corridor,n_degenerate_thresholds,0
lolo,44,ordinal_corridor,selected_m,12
lolo,44,ordinal_corridor,selected_C,1.0
lolo,44,ordinal_corridor,cv_scores,"{(8, 0.1): 6.700012519744262, (8, 1.0): 6.5898263750548995, (8, 10.0): 6.691071269392921, (12, 0.1): 5.4249914859073165, (12, 1.0): 5.175380089613941, (12, 10.0): 5.1903816607535855}"
lolo,44,ordinal_corridor,n_degenerate_thresholds,0
lolo,45,ordinal_corridor,selected_m,12
lolo,45,ordinal_corridor,selected_C,1.0
lolo,45,ordinal_corridor,cv_scores,"{(8, 0.1): 6.7084829317362535, (8, 1.0): 6.592943598357851, (8, 10.0): 6.7102289314734, (12, 0.1): 5.409169664892766, (12, 1.0): 5.139751573478457, (12, 10.0): 5.173353630213047}"
lolo,45,ordinal_corridor,n_degenerate_thresholds,0
lolo,46,ordinal_corridor,selected_m,12
lolo,46,ordinal_corridor,selected_C,1.0
lolo,46,ordinal_corridor,cv_scores,"{(8, 0.1): 6.52959867902612, (8, 1.0): 6.331170467942852, (8, 10.0): 6.4429121775850975, (12, 0.1): 5.379069448476616, (12, 1.0): 5.1541472348946415, (12, 10.0): 5.209076716558682}"
lolo,46,ordinal_corridor,n_degenerate_thresholds,0
lolo,47,ordinal_corridor,selected_m,12
lolo,47,ordinal_corridor,selected_C,1.0
lolo,47,ordinal_corridor,cv_scores,"{(8, 0.1): 6.565137771307158, (8, 1.0): 6.383081928375929, (8, 10.0): 6.4721493569804105, (12, 0.1): 5.397645118793883, (12, 1.0): 5.16955194394093, (12, 10.0): 5.215909295266064}"
lolo,47,ordinal_corridor,n_degenerate_thresholds,0
lolo,48,ordinal_corridor,selected_m,12
lolo,48,ordinal_corridor,selected_C,1.0
lolo,48,ordinal_corridor,cv_scores,"{(8, 0.1): 6.566298779497845, (8, 1.0): 6.3958991037825905, (8, 10.0): 6.474680282436881, (12, 0.1): 5.46703106278005, (12, 1.0): 5.238547575318656, (12, 10.0): 5.27895055669118}"
lolo,48,ordinal_corridor,n_degenerate_thresholds,0
lolo,49,ordinal_corridor,selected_m,12
lolo,49,ordinal_corridor,selected_C,1.0
lolo,49,ordinal_corridor,cv_scores,"{(8, 0.1): 6.60300312927664, (8, 1.0): 6.4333379715094, (8, 10.0): 6.508646749672146, (12, 0.1): 5.484733426164673, (12, 1.0): 5.219893655229769, (12, 10.0): 5.240623985343524}"
lolo,49,ordinal_corridor,n_degenerate_thresholds,0
lolo,50,ordinal_corridor,selected_m,12
lolo,50,ordinal_corridor,selected_C,1.0
lolo,50,ordinal_corridor,cv_scores,"{(8, 0.1): 6.65427476616814, (8, 1.0): 6.477977051095487, (8, 10.0): 6.5470649746656955, (12, 0.1): 5.407846205530985, (12, 1.0): 5.107018537973014, (12, 10.0): 5.135366745234824}"
lolo,50,ordinal_corridor,n_degenerate_thresholds,0
lolo,51,ordinal_corridor,selected_m,12
lolo,51,ordinal_corridor,selected_C,1.0
lolo,51,ordinal_corridor,cv_scores,"{(8, 0.1): 6.713985214957861, (8, 1.0): 6.536452450097111, (8, 10.0): 6.609789716335468, (12, 0.1): 5.442680132764401, (12, 1.0): 5.13799216963183, (12, 10.0): 5.161276996170327}"
lolo,51,ordinal_corridor,n_degenerate_thresholds,0
lolo,52,ordinal_corridor,selected_m,12
lolo,52,ordinal_corridor,selected_C,1.0
lolo,52,ordinal_corridor,cv_scores,"{(8, 0.1): 6.601581396257165, (8, 1.0): 6.426852357407793, (8, 10.0): 6.50353357776912, (12, 0.1): 5.448733829120123, (12, 1.0): 5.140304374621513, (12, 10.0): 5.162230582520966}"
lolo,52,ordinal_corridor,n_degenerate_thresholds,0
lolo,53,ordinal_corridor,selected_m,12
lolo,53,ordinal_corridor,selected_C,1.0
lolo,53,ordinal_corridor,cv_scores,"{(8, 0.1): 6.582306793743359, (8, 1.0): 6.415040738654842, (8, 10.0): 6.386795004241103, (12, 0.1): 5.498526570161157, (12, 1.0): 5.2357321830666645, (12, 10.0): 5.2647370283531645}"
lolo,53,ordinal_corridor,n_degenerate_thresholds,0
lolo,54,ordinal_corridor,selected_m,12
lolo,54,ordinal_corridor,selected_C,1.0
lolo,54,ordinal_corridor,cv_scores,"{(8, 0.1): 6.554539555694344, (8, 1.0): 6.3993178186582576, (8, 10.0): 6.386707886020317, (12, 0.1): 5.4672428938477795, (12, 1.0): 5.176005782213943, (12, 10.0): 5.198395877164609}"
lolo,54,ordinal_corridor,n_degenerate_thresholds,0
lolo,55,ordinal_corridor,selected_m,12
lolo,55,ordinal_corridor,selected_C,1.0
lolo,55,ordinal_corridor,cv_scores,"{(8, 0.1): 6.581223192265439, (8, 1.0): 6.416359838725931, (8, 10.0): 6.398682656680474, (12, 0.1): 5.457466402914988, (12, 1.0): 5.169488874427872, (12, 10.0): 5.187779442177216}"
lolo,55,ordinal_corridor,n_degenerate_thresholds,0
lolo,56,ordinal_corridor,selected_m,12
lolo,56,ordinal_corridor,selected_C,1.0
lolo,56,ordinal_corridor,cv_scores,"{(8, 0.1): 6.627427998662828, (8, 1.0): 6.463831187703741, (8, 10.0): 6.450085454926477, (12, 0.1): 5.435193313387326, (12, 1.0): 5.239732529287304, (12, 10.0): 5.28288386657897}"
lolo,56,ordinal_corridor,n_degenerate_thresholds,0
lolo,57,ordinal_corridor,selected_m,12
lolo,57,ordinal_corridor,selected_C,1.0
lolo,57,ordinal_corridor,cv_scores,"{(8, 0.1): 6.639390314638982, (8, 1.0): 6.491345988582305, (8, 10.0): 6.475074874595995, (12, 0.1): 5.500937613827611, (12, 1.0): 5.263732275407017, (12, 10.0): 5.317285487282002}"
lolo,57,ordinal_corridor,n_degenerate_thresholds,0
lolo,58,ordinal_corridor,selected_m,12
lolo,58,ordinal_corridor,selected_C,1.0
lolo,58,ordinal_corridor,cv_scores,"{(8, 0.1): 6.626214523528355, (8, 1.0): 6.5517205392340765, (8, 10.0): 6.548358632198905, (12, 0.1): 5.485076526596123, (12, 1.0): 5.322692857804276, (12, 10.0): 5.371688391517164}"
