method,fold,location_p,error,true_x,true_y
pbl,forward_to_backward,8,3.0083217912982656,18,0
pbl,forward_to_backward,9,6.972087205421344,16,0
pbl,forward_to_backward,10,5.000999900019996,14,0
pbl,forward_to_backward,11,3.0675723300355937,12,0
pbl,forward_to_backward,12,1.3453624047073713,10,0
pbl,forward_to_backward,13,1.4866068747318502,8,0
pbl,forward_to_backward,14,3.2572994949804657,6,0
pbl,forward_to_backward,15,5.197114584074513,4,0
pbl,forward_to_backward,16,7.170076708097341,2,0
pbl,forward_to_backward,17,15.632018423735305,0,0
pbl,forward_to_backward,18,13.636715146984628,0,2
pbl,forward_to_backward,19,11.643023662262308,0,4
pbl,forward_to_backward,20,9.651942809610922,0,6
pbl,forward_to_backward,21,7.66550715869472,0,8
pbl,forward_to_backward,22,5.688585061331157,0,10
pbl,forward_to_backward,23,3.7363083384538807,0,12
pbl,forward_to_backward,24,1.8867962264113205,0,14
pbl,forward_to_backward,25,1.077032961426901,0,16
pbl,forward_to_backward,26,2.6,0,18
pbl,forward_to_backward,27,4.512205669071391,0,20
pbl,forward_to_backward,28,6.47765389628066,0,22
pbl,forward_to_backward,29,8.459314393022641,0,24
pbl,forward_to_backward,30,4.805205510693584,0,26
pbl,forward_to_backward,31,2.879236009777593,0,28
pbl,forward_to_backward,32,1.2206555615733699,0,30
pbl,forward_to_backward,33,1.6401219466856731,0,32
pbl,forward_to_backward,34,3.4481879299133342,0,34
pbl,forward_to_backward,35,5.3935146240647205,0,36
pbl,forward_to_backward,36,7.368174807915459,0,38
pbl,forward_to_backward,37,4.317406628984584,0,40
pbl,forward_to_backward,38,2.4166091947189168,0,42
pbl,forward_to_backward,39,1.0198039027185575,0,44
pbl,forward_to_backward,40,2.0591260281973973,0,46
pbl,forward_to_backward,41,3.9293765408776973,0,48
pbl,forward_to_backward,42,5.885575587824862,0,50
pbl,forward_to_backward,43,7.863841300534997,0,52
pbl,forward_to_backward,44,5.661271941887263,0,54
pbl,forward_to_backward,45,4.780167361086847,0,56
pbl,forward_to_backward,46,2.906888370749725,2,56
pbl,forward_to_backward,47,1.4317821063276326,4,56
pbl,forward_to_backward,48,1.9104973174542783,6,56
pbl,forward_to_backward,49,3.6400549446402586,8,56
pbl,forward_to_backward,50,3.66742416417845,10,56
pbl,forward_to_backward,51,1.7464249196572987,12,56
pbl,forward_to_backward,52,0.8062257748298576,14,56
pbl,forward_to_backward,53,2.500000000000001,16,56
pbl,forward_to_backward,54,7.808969202141854,18,56
pbl,forward_to_backward,55,5.8463663928973855,20,56
pbl,forward_to_backward,56,3.921734310225514,22,56
pbl,forward_to_backward,57,2.1400934559032674,24,56
pbl,forward_to_backward,58,1.3341664064126308,26,56
pbl,forward_to_backward,59,2.6419689627245804,28,56
rank_fp,forward_to_backward,1,0.62638852571013,32,0
rank_fp,forward_to_backward,2,0.2693932237480041,30,0
rank_fp,forward_to_backward,3,0.24274756908601347,28,0
rank_fp,forward_to_backward,4,0.16168926828222752,26,0
rank_fp,forward_to_backward,5,0.07876520444104784,24,0
rank_fp,forward_to_backward,6,2.0799733356839702,22,0
rank_fp,forward_to_backward,7,0.40840822206369154,20,0
rank_fp,forward_to_backward,8,1.6391882249130276,18,0
rank_fp,forward_to_backward,9,0.6706368209787783,16,0
rank_fp,forward_to_backward,10,0.33766073258272833,14,0
rank_fp,forward_to_backward,11,0.17094962927308188,12,0
rank_fp,forward_to_backward,12,0.011184842477177881,10,0
rank_fp,forward_to_backward,13,0.04327103840018509,8,0
rank_fp,forward_to_backward,14,0.10145805190591695,6,0
rank_fp,forward_to_backward,15,0.18106085442803765,4,0
rank_fp,forward_to_backward,16,0.5795422845464775,2,0
rank_fp,forward_to_backward,17,3.2596927954516315,0,0
rank_fp,forward_to_backward,18,0.12692619027379082,0,2
rank_fp,forward_to_backward,19,0.4630330502830624,0,4
rank_fp,forward_to_backward,20,0.4114496085293835,0,6
rank_fp,forward_to_backward,21,0.6631433386538674,0,8
rank_fp,forward_to_backward,22,0.14435725392897325,0,10
rank_fp,forward_to_backward,23,1.9499035315845816,0,12
rank_fp,forward_to_backward,24,0.6482346873535132,0,14
rank_fp,forward_to_backward,25,4.227942757750116,0,16
rank_fp,forward_to_backward,26,0.09283383291047542,0,18
rank_fp,forward_to_backward,27,0.17622459429128057,0,20
rank_fp,forward_to_backward,28,1.8125541049523264,0,22
rank_fp,forward_to_backward,29,0.005409308433566906,0,24
rank_fp,forward_to_backward,30,1.609579277207068,0,26
rank_fp,forward_to_backward,31,0.46239150379085103,0,28
rank_fp,forward_to_backward,32,2.1588005806013726,0,30
rank_fp,forward_to_backward,33,1.9425083001529941,0,32
rank_fp,forward_to_backward,34,4.1261539484785885,0,34
rank_fp,forward_to_backward,35,1.7447253876393418,0,36
rank_fp,forward_to_backward,36,0.23593248222719865,0,38
rank_fp,forward_to_backward,37,0.07015290558053522,0,40
rank_fp,forward_to_backward,38,0.5778615616581035,0,42
rank_fp,forward_to_backward,39,1.8086601095350971,0,44
rank_fp,forward_to_backward,40,1.7379667043831972,0,46
rank_fp,forward_to_backward,41,0.09839340691409149,0,48
rank_fp,forward_to_backward,42,0.19076234188454322,0,50
rank_fp,forward_to_backward,43,0.09861743662326461,0,52
rank_fp,forward_to_backward,44,0.5469119088911398,0,54
rank_fp,forward_to_backward,45,1.043900284166562,0,56
rank_fp,forward_to_backward,46,1.0166970912634432,2,56
rank_fp,forward_to_backward,47,0.26423563263274197,4,56
rank_fp,forward_to_backward,48,0.04710523367049024,6,56
rank_fp,forward_to_backward,49,0.10318700468930064,8,56
rank_fp,forward_to_backward,50,31.628105464402967,10,56
rank_fp,forward_to_backward,51,1.6587644221159863,12,56
rank_fp,forward_to_backward,52,0.8003452521427459,14,56
rank_fp,forward_to_backward,53,1.3329714724702644,16,56
rank_fp,forward_to_backward,54,0.23756341207895915,18,56
rank_fp,forward_to_backward,55,0.40023487316587136,20,56
rank_fp,forward_to_backward,56,0.22843567068469284,22,56
rank_fp,forward_to_backward,57,0.11080621240316901,24,56
rank_fp,forward_to_backward,58,0.7348665921196122,26,56
rank_fp,forward_to_backward,59,2.0104194959332347,28,56
studentt_fp,forward_to_backward,1,0.0007159413341604193,32,0
studentt_fp,forward_to_backward,2,0.5354154542183025,30,0
studentt_fp,forward_to_backward,3,0.022219254276588885,28,0
studentt_fp,forward_to_backward,4,0.007952235339200087,26,0
studentt_fp,forward_to_backward,5,0.3030075495016291,24,0
studentt_fp,forward_to_backward,6,0.002360261757075932,22,0
studentt_fp,forward_to_backward,7,1.9995405647784814,20,0
studentt_fp,forward_to_backward,8,0.01383770214273028,18,0
studentt_fp,forward_to_backward,9,0.14971382373907005,16,0
studentt_fp,forward_to_backward,10,0.0018947292453237452,14,0
studentt_fp,forward_to_backward,11,0.5858010245349288,12,0
studentt_fp,forward_to_backward,12,0.0008828675954504206,10,0
studentt_fp,forward_to_backward,13,1.2099992155247978,8,0
studentt_fp,forward_to_backward,14,2.5725618647785033,6,0
studentt_fp,forward_to_backward,15,0.002290117818276817,4,0
studentt_fp,forward_to_backward,16,0.3626453786459264,2,0
studentt_fp,forward_to_backward,17,0.00010377836338098602,0,0
studentt_fp,forward_to_backward,18,0.001412078866445032,0,2
studentt_fp,forward_to_backward,19,1.9851465203888445,0,4
studentt_fp,forward_to_backward,20,2.9133245448388996,0,6
studentt_fp,forward_to_backward,21,3.988928769652606,0,8
studentt_fp,forward_to_backward,22,1.3958543760289626,0,10
studentt_fp,forward_to_backward,23,1.78311862968307,0,12
studentt_fp,forward_to_backward,24,3.948902007354585,0,14
studentt_fp,forward_to_backward,25,4.981829448800786,0,16
studentt_fp,forward_to_backward,26,1.1970181501125445,0,18
studentt_fp,forward_to_backward,27,0.00384817266241555,0,20
studentt_fp,forward_to_backward,28,0.2957682353792457,0,22
studentt_fp,forward_to_backward,29,1.8453528009887314,0,24
studentt_fp,forward_to_backward,30,0.00013585699580076493,0,26
studentt_fp,forward_to_backward,31,1.9991922654708958,0,28
studentt_fp,forward_to_backward,32,3.993067301882359,0,30
studentt_fp,forward_to_backward,33,0.0016871291993965087,0,32
studentt_fp,forward_to_backward,34,7.797949631803771,0,34
studentt_fp,forward_to_backward,35,1.3376261942730991,0,36
studentt_fp,forward_to_backward,36,0.051018080756449535,0,38
studentt_fp,forward_to_backward,37,0.0007414581807978493,0,40
studentt_fp,forward_to_backward,38,1.0844998942880721,0,42
studentt_fp,forward_to_backward,39,0.1312988261882282,0,44
studentt_fp,forward_to_backward,40,0.022715132893807777,0,46
studentt_fp,forward_to_backward,41,0.12635334833336742,0,48
studentt_fp,forward_to_backward,42,0.0033627234335895655,0,50
studentt_fp,forward_to_backward,43,1.923331674722931,0,52
studentt_fp,forward_to_backward,44,0.11010179070514377,0,54
studentt_fp,forward_to_backward,45,2.9053776781786467,0,56
studentt_fp,forward_to_backward,46,0.007510746300241511,2,56
studentt_fp,forward_to_backward,47,1.6503386667696458,4,56
studentt_fp,forward_to_backward,48,1.455690141412667,6,56
studentt_fp,forward_to_backward,49,0.35502719871748845,8,56
studentt_fp,forward_to_backward,50,2.0442316751341747,10,56
studentt_fp,forward_to_backward,51,0.041842568377896856,12,56
studentt_fp,forward_to_backward,52,1.9365819590618862,14,56
studentt_fp,forward_to_backward,53,0.01374862381863906,16,56
studentt_fp,forward_to_backward,54,1.9689552769141727,18,56
studentt_fp,forward_to_backward,55,1.062620491889728,20,56
studentt_fp,forward_to_backward,56,0.03507724199938167,22,56
studentt_fp,forward_to_backward,57,2.904380435724544,24,56
studentt_fp,forward_to_backward,58,1.9932425169557142,26,56
studentt_fp,forward_to_backward,59,0.26034226124187043,28,56
wcl,forward_to_backward,1,2.521122402712082,32,0
wcl,forward_to_backward,2,7.094744305861342,30,0
wcl,forward_to_backward,3,5.442401765228894,28,0
wcl,forward_to_backward,4,4.5457895374013875,26,0
wcl,forward_to_backward,5,3.0927614786854165,24,0
wcl,forward_to_backward,6,0.998322389050049,22,0
wcl,forward_to_backward,7,1.7362202901905806,20,0
wcl,forward_to_backward,8,2.8104949282172376,18,0
wcl,forward_to_backward,9,0.1768495076929122,16,0
wcl,forward_to_backward,10,0.9564407008643725,14,0
wcl,forward_to_backward,11,2.105289605653662,12,0
wcl,forward_to_backward,12,1.191701257629988,10,0
wcl,forward_to_backward,13,1.6814203252920394,8,0
wcl,forward_to_backward,14,3.962632533778377,6,0
wcl,forward_to_backward,15,5.143062900677329,4,0
wcl,forward_to_backward,16,12.169324421571217,2,0
wcl,forward_to_backward,17,11.162391644024268,0,0
wcl,forward_to_backward,18,2.5021550480743415,0,2
wcl,forward_to_backward,19,9.018627421043965,0,4
wcl,forward_to_backward,20,9.414810736072129,0,6
wcl,forward_to_backward,21,7.795055211988485,0,8
wcl,forward_to_backward,22,5.696233203862502,0,10
wcl,forward_to_backward,23,3.7083640346279014,0,12
wcl,forward_to_backward,24,2.7426377214158966,0,14
wcl,forward_to_backward,25,1.051656436567231,0,16
wcl,forward_to_backward,26,2.5356979339052947,0,18
wcl,forward_to_backward,27,3.84792042230331,0,20
wcl,forward_to_backward,28,4.848735691432658,0,22
wcl,forward_to_backward,29,1.9842188794627382,0,24
wcl,forward_to_backward,30,2.130634647731588,0,26
wcl,forward_to_backward,31,0.638449616942192,0,28
wcl,forward_to_backward,32,2.814764938962698,0,30
wcl,forward_to_backward,33,1.704081016339109,0,32
wcl,forward_to_backward,34,3.791007693029115,0,34
wcl,forward_to_backward,35,4.823649448504286,0,36
wcl,forward_to_backward,36,5.721120598101993,0,38
wcl,forward_to_backward,37,3.8892055799878187,0,40
wcl,forward_to_backward,38,2.0493142851685424,0,42
wcl,forward_to_backward,39,1.1202948941015831,0,44
wcl,forward_to_backward,40,2.1583932242056343,0,46
wcl,forward_to_backward,41,4.3693013598759585,0,48
wcl,forward_to_backward,42,5.840117413243515,0,50
wcl,forward_to_backward,43,3.402858379099413,0,52
wcl,forward_to_backward,44,5.031995356495413,0,54
wcl,forward_to_backward,45,5.481440370638931,0,56
wcl,forward_to_backward,46,4.805983851661868,2,56
wcl,forward_to_backward,47,3.155283384446768,4,56
wcl,forward_to_backward,48,1.0627284431902542,6,56
wcl,forward_to_backward,49,1.5403724424666767,8,56
wcl,forward_to_backward,50,1.687445265990021,10,56
wcl,forward_to_backward,51,1.14792090704046,12,56
wcl,forward_to_backward,52,0.7572608095679871,14,56
wcl,forward_to_backward,53,1.3540900364624606,16,56
wcl,forward_to_backward,54,2.8709266736738646,18,56
wcl,forward_to_backward,55,3.342668419814198,20,56
wcl,forward_to_backward,56,2.106892043843587,22,56
wcl,forward_to_backward,57,2.0789649918512447,24,56
wcl,forward_to_backward,58,1.3605272667461366,26,56
wcl,forward_to_backward,59,3.062647031465079,28,56
wcl_blacklist,forward_to_backward,1,2.521122402712082,32,0
wcl_blacklist,forward_to_backward,2,7.094744305861342,30,0
wcl_blacklist,forward_to_backward,3,5.442401765228894,28,0
wcl_blacklist,forward_to_backward,4,4.5457895374013875,26,0
wcl_blacklist,forward_to_backward,5,3.0927614786854165,24,0
